# turbineX, turbineY, turbineZ
5.056000000000000227e+02 5.056000000000000227e+02 1.198433253323338050e+02
1.011200000000000045e+03 5.056000000000000227e+02 7.320000000000000284e+01
1.516800000000000182e+03 5.056000000000000227e+02 1.198433253323338050e+02
2.022400000000000091e+03 5.056000000000000227e+02 7.320000000000000284e+01
2.528000000000000000e+03 5.056000000000000227e+02 1.198433253323338050e+02
5.056000000000000227e+02 1.011200000000000045e+03 7.320000000000000284e+01
1.011200000000000045e+03 1.011200000000000045e+03 1.198433253323338050e+02
1.516800000000000182e+03 1.011200000000000045e+03 7.320000000000000284e+01
2.022400000000000091e+03 1.011200000000000045e+03 1.198433253323338050e+02
2.528000000000000000e+03 1.011200000000000045e+03 7.320000000000000284e+01
5.056000000000000227e+02 1.516800000000000182e+03 1.198433253323338050e+02
1.011200000000000045e+03 1.516800000000000182e+03 7.320000000000000284e+01
1.516800000000000182e+03 1.516800000000000182e+03 1.198433253323338050e+02
2.022400000000000091e+03 1.516800000000000182e+03 7.320000000000000284e+01
2.528000000000000000e+03 1.516800000000000182e+03 1.198433253323338050e+02
5.056000000000000227e+02 2.022400000000000091e+03 7.320000000000000284e+01
1.011200000000000045e+03 2.022400000000000091e+03 1.198433253323338050e+02
1.516800000000000182e+03 2.022400000000000091e+03 7.320000000000000284e+01
2.022400000000000091e+03 2.022400000000000091e+03 1.198433253323338050e+02
2.528000000000000000e+03 2.022400000000000091e+03 7.320000000000000284e+01
5.056000000000000227e+02 2.528000000000000000e+03 1.198433253323338050e+02
1.011200000000000045e+03 2.528000000000000000e+03 7.320000000000000284e+01
1.516800000000000182e+03 2.528000000000000000e+03 1.198433253323338050e+02
2.022400000000000091e+03 2.528000000000000000e+03 7.320000000000000284e+01
2.528000000000000000e+03 2.528000000000000000e+03 1.198433253323338050e+02
